0;0.0091065;1
1;0.0103117;12
2;0.0114535;59
3;0.0130243;250
4;0.015172;569
5;0.0181729;569
6;0.0212511;2490
7;0.0254246;2490
8;0.0298269;6072
9;0.0366984;6714
10;0.0721291;18484
11;0.0879031;54744
12;0.10791;54743
13;0.127923;55681
14;0.15991;110209
15;0.202983;72884
16;0.246858;142867
17;0.38796;268307
18;0.483649;217141
19;0.642398;195347
20;0.879598;238126
21;1.12212;198898
22;1.29313;226558
23;1.46552;155218
24;1.69331;226559
25;1.91625;334067
26;2.2805;161586
27;2.63006;256018
28;3.28181;169725
29;3.59507;204286
30;3.85115;181460
31;4.01849;295918
32;4.21756;166447
33;4.44753;272465
34;4.65406;236177
35;4.90356;174707
36;5.12417;672381
37;5.40952;438225
38;5.79153;381905
39;6.31317;264178
40;6.69585;234238
41;6.90113;253997
